"sample_name","gene_name","value"
"Calb2_tdTpositive_cell_56","X1110038D17Rik",0
"Calb2_tdTpositive_cell_57","X1110038D17Rik",0
"Calb2_tdTpositive_cell_58","X1110038D17Rik",0
"Calb2_tdTpositive_cell_59","X1110038D17Rik",0
"Calb2_tdTpositive_cell_60","X1110038D17Rik",0
"Calb2_tdTpositive_cell_61","X1110038D17Rik",0
"Calb2_tdTpositive_cell_62","X1110038D17Rik",0
"Calb2_tdTpositive_cell_63","X1110038D17Rik",0
"Calb2_tdTpositive_cell_64","X1110038D17Rik",0
"Chat_tdTpositive_cell_1","X1110038D17Rik",0
"Chat_tdTpositive_cell_2","X1110038D17Rik",0
"Chat_tdTpositive_cell_3","X1110038D17Rik",0
"Chat_tdTpositive_cell_4","X1110038D17Rik",11.06
"Chat_tdTpositive_cell_5","X1110038D17Rik",0
"Chat_tdTpositive_cell_6","X1110038D17Rik",1293.97
"Chrna2_tdTpositive_cell_1","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_2","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_3","X1110038D17Rik",105
"Chrna2_tdTpositive_cell_4","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_5","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_6","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_7","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_8","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_9","X1110038D17Rik",132
"Chrna2_tdTpositive_cell_10","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_11","X1110038D17Rik",1
"Chrna2_tdTpositive_cell_12","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_13","X1110038D17Rik",481
"Chrna2_tdTpositive_cell_14","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_15","X1110038D17Rik",14
"Chrna2_tdTpositive_cell_16","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_17","X1110038D17Rik",14
"Chrna2_tdTpositive_cell_18","X1110038D17Rik",1
"Chrna2_tdTpositive_cell_19","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_20","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_21","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_22","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_23","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_24","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_25","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_26","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_27","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_28","X1110038D17Rik",0
"Chrna2_tdTpositive_cell_29","X1110038D17Rik",1
"Chrna2_tdTpositive_cell_30","X1110038D17Rik",0
"Calb2_tdTpositive_cell_1","X1110038F14Rik",3
"Calb2_tdTpositive_cell_2","X1110038F14Rik",0
"Calb2_tdTpositive_cell_3","X1110038F14Rik",132
"Calb2_tdTpositive_cell_4","X1110038F14Rik",12
"Calb2_tdTpositive_cell_5","X1110038F14Rik",0
"Calb2_tdTpositive_cell_6","X1110038F14Rik",1
"Calb2_tdTpositive_cell_7","X1110038F14Rik",1
"Calb2_tdTpositive_cell_8","X1110038F14Rik",347
"Calb2_tdTpositive_cell_9","X1110038F14Rik",0
"Calb2_tdTpositive_cell_10","X1110038F14Rik",314.93
"Calb2_tdTpositive_cell_11","X1110038F14Rik",8
"Calb2_tdTpositive_cell_12","X1110038F14Rik",36
"Calb2_tdTpositive_cell_13","X1110038F14Rik",1
"Calb2_tdTpositive_cell_14","X1110038F14Rik",70
"Calb2_tdTpositive_cell_15","X1110038F14Rik",1
"Calb2_tdTpositive_cell_16","X1110038F14Rik",73.55
"Calb2_tdTpositive_cell_17","X1110038F14Rik",0
"Calb2_tdTpositive_cell_18","X1110038F14Rik",0
"Calb2_tdTpositive_cell_19","X1110038F14Rik",2
"Calb2_tdTpositive_cell_20","X1110038F14Rik",0
"Calb2_tdTpositive_cell_21","X1110038F14Rik",0
"Calb2_tdTpositive_cell_22","X1110038F14Rik",184
"Calb2_tdTpositive_cell_23","X1110038F14Rik",0
"Calb2_tdTpositive_cell_24","X1110038F14Rik",0
"Calb2_tdTpositive_cell_25","X1110038F14Rik",0
"Calb2_tdTpositive_cell_26","X1110038F14Rik",0
"Calb2_tdTpositive_cell_27","X1110038F14Rik",59
"Calb2_tdTpositive_cell_28","X1110038F14Rik",0
"Calb2_tdTpositive_cell_29","X1110038F14Rik",0
"Calb2_tdTpositive_cell_30","X1110038F14Rik",158
"Calb2_tdTpositive_cell_31","X1110038F14Rik",0
"Calb2_tdTpositive_cell_32","X1110038F14Rik",351
"Calb2_tdTpositive_cell_33","X1110038F14Rik",60
"Calb2_tdTpositive_cell_34","X1110038F14Rik",0
"Calb2_tdTpositive_cell_35","X1110038F14Rik",27
"Calb2_tdTpositive_cell_36","X1110038F14Rik",0
"Calb2_tdTpositive_cell_37","X1110038F14Rik",18
"Calb2_tdTpositive_cell_38","X1110038F14Rik",0
"Calb2_tdTpositive_cell_39","X1110038F14Rik",107
"Calb2_tdTpositive_cell_40","X1110038F14Rik",0
"Calb2_tdTpositive_cell_41","X1110038F14Rik",16
"Calb2_tdTpositive_cell_42","X1110038F14Rik",55
"Calb2_tdTpositive_cell_43","X1110038F14Rik",0
"Calb2_tdTpositive_cell_44","X1110038F14Rik",0
"Calb2_tdTpositive_cell_45","X1110038F14Rik",0
"Calb2_tdTpositive_cell_46","X1110038F14Rik",0
"Calb2_tdTpositive_cell_47","X1110038F14Rik",249
"Calb2_tdTpositive_cell_48","X1110038F14Rik",0
"Calb2_tdTpositive_cell_49","X1110038F14Rik",242
"Calb2_tdTpositive_cell_50","X1110038F14Rik",109
"Calb2_tdTpositive_cell_51","X1110038F14Rik",286
"Calb2_tdTpositive_cell_52","X1110038F14Rik",268
"Calb2_tdTpositive_cell_53","X1110038F14Rik",0
"Calb2_tdTpositive_cell_54","X1110038F14Rik",0
"Calb2_tdTpositive_cell_55","X1110038F14Rik",26
"Calb2_tdTpositive_cell_56","X1110038F14Rik",0
"Calb2_tdTpositive_cell_57","X1110038F14Rik",226
"Calb2_tdTpositive_cell_58","X1110038F14Rik",0
"Calb2_tdTpositive_cell_59","X1110038F14Rik",1
"Calb2_tdTpositive_cell_60","X1110038F14Rik",234
"Calb2_tdTpositive_cell_61","X1110038F14Rik",0
"Calb2_tdTpositive_cell_62","X1110038F14Rik",135
"Calb2_tdTpositive_cell_63","X1110038F14Rik",269
"Calb2_tdTpositive_cell_64","X1110038F14Rik",0
"Chat_tdTpositive_cell_1","X1110038F14Rik",0
"Chat_tdTpositive_cell_2","X1110038F14Rik",24
"Chat_tdTpositive_cell_3","X1110038F14Rik",0
"Chat_tdTpositive_cell_4","X1110038F14Rik",21
"Chat_tdTpositive_cell_5","X1110038F14Rik",262
"Chat_tdTpositive_cell_6","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_1","X1110038F14Rik",116
"Chrna2_tdTpositive_cell_2","X1110038F14Rik",163
"Chrna2_tdTpositive_cell_3","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_4","X1110038F14Rik",196
"Chrna2_tdTpositive_cell_5","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_6","X1110038F14Rik",104
"Chrna2_tdTpositive_cell_7","X1110038F14Rik",382.77
"Chrna2_tdTpositive_cell_8","X1110038F14Rik",310
"Chrna2_tdTpositive_cell_9","X1110038F14Rik",276
"Chrna2_tdTpositive_cell_10","X1110038F14Rik",286
"Chrna2_tdTpositive_cell_11","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_12","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_13","X1110038F14Rik",212
"Chrna2_tdTpositive_cell_14","X1110038F14Rik",70
"Chrna2_tdTpositive_cell_15","X1110038F14Rik",182
"Chrna2_tdTpositive_cell_16","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_17","X1110038F14Rik",126
"Chrna2_tdTpositive_cell_18","X1110038F14Rik",61
"Chrna2_tdTpositive_cell_19","X1110038F14Rik",326.16
"Chrna2_tdTpositive_cell_20","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_21","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_22","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_23","X1110038F14Rik",230.02
"Chrna2_tdTpositive_cell_24","X1110038F14Rik",24.09
"Chrna2_tdTpositive_cell_25","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_26","X1110038F14Rik",13.02
"Chrna2_tdTpositive_cell_27","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_28","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_29","X1110038F14Rik",0
"Chrna2_tdTpositive_cell_30","X1110038F14Rik",0
"Calb2_tdTpositive_cell_1","X1110046J04Rik",110.99
"Calb2_tdTpositive_cell_2","X1110046J04Rik",9.94
"Calb2_tdTpositive_cell_3","X1110046J04Rik",9.58
"Calb2_tdTpositive_cell_4","X1110046J04Rik",48.43
"Calb2_tdTpositive_cell_5","X1110046J04Rik",30.51
"Calb2_tdTpositive_cell_6","X1110046J04Rik",681.04
"Calb2_tdTpositive_cell_7","X1110046J04Rik",76.67
"Calb2_tdTpositive_cell_8","X1110046J04Rik",34.01
"Calb2_tdTpositive_cell_9","X1110046J04Rik",14.55
"Calb2_tdTpositive_cell_10","X1110046J04Rik",129.27
"Calb2_tdTpositive_cell_11","X1110046J04Rik",7.4
"Calb2_tdTpositive_cell_12","X1110046J04Rik",21.01
"Calb2_tdTpositive_cell_13","X1110046J04Rik",66.68
"Calb2_tdTpositive_cell_14","X1110046J04Rik",43.37
"Calb2_tdTpositive_cell_15","X1110046J04Rik",42.31
"Calb2_tdTpositive_cell_16","X1110046J04Rik",51.65
"Calb2_tdTpositive_cell_17","X1110046J04Rik",14.44
"Calb2_tdTpositive_cell_18","X1110046J04Rik",7.83
"Calb2_tdTpositive_cell_19","X1110046J04Rik",17.32
"Calb2_tdTpositive_cell_20","X1110046J04Rik",37.27
"Calb2_tdTpositive_cell_21","X1110046J04Rik",16.6
"Calb2_tdTpositive_cell_22","X1110046J04Rik",1.08
"Calb2_tdTpositive_cell_23","X1110046J04Rik",11.08
"Calb2_tdTpositive_cell_24","X1110046J04Rik",8.35
"Calb2_tdTpositive_cell_25","X1110046J04Rik",18.79
"Calb2_tdTpositive_cell_26","X1110046J04Rik",9.56
"Calb2_tdTpositive_cell_27","X1110046J04Rik",32.23
"Calb2_tdTpositive_cell_28","X1110046J04Rik",13.17
"Calb2_tdTpositive_cell_29","X1110046J04Rik",22.95
"Calb2_tdTpositive_cell_30","X1110046J04Rik",26.03
"Calb2_tdTpositive_cell_31","X1110046J04Rik",11.18
"Calb2_tdTpositive_cell_32","X1110046J04Rik",9.24
"Calb2_tdTpositive_cell_33","X1110046J04Rik",165.96
"Calb2_tdTpositive_cell_34","X1110046J04Rik",368.71
"Calb2_tdTpositive_cell_35","X1110046J04Rik",14.59
"Calb2_tdTpositive_cell_36","X1110046J04Rik",44.48
"Calb2_tdTpositive_cell_37","X1110046J04Rik",12.34
"Calb2_tdTpositive_cell_38","X1110046J04Rik",12.41
"Calb2_tdTpositive_cell_39","X1110046J04Rik",28.2
"Calb2_tdTpositive_cell_40","X1110046J04Rik",0
"Calb2_tdTpositive_cell_41","X1110046J04Rik",9.33
"Calb2_tdTpositive_cell_42","X1110046J04Rik",18.45
"Calb2_tdTpositive_cell_43","X1110046J04Rik",19.01
"Calb2_tdTpositive_cell_44","X1110046J04Rik",26.55
"Calb2_tdTpositive_cell_45","X1110046J04Rik",11.46
"Calb2_tdTpositive_cell_46","X1110046J04Rik",27.03
"Calb2_tdTpositive_cell_47","X1110046J04Rik",12.95
"Calb2_tdTpositive_cell_48","X1110046J04Rik",71.89
"Calb2_tdTpositive_cell_49","X1110046J04Rik",23.5
"Calb2_tdTpositive_cell_50","X1110046J04Rik",37.6
"Calb2_tdTpositive_cell_51","X1110046J04Rik",26.32
"Calb2_tdTpositive_cell_52","X1110046J04Rik",2.09
"Calb2_tdTpositive_cell_53","X1110046J04Rik",49.63
"Calb2_tdTpositive_cell_54","X1110046J04Rik",2.14
"Calb2_tdTpositive_cell_55","X1110046J04Rik",19.15
"Calb2_tdTpositive_cell_56","X1110046J04Rik",11.87
"Calb2_tdTpositive_cell_57","X1110046J04Rik",21.02
"Calb2_tdTpositive_cell_58","X1110046J04Rik",15.54
"Calb2_tdTpositive_cell_59","X1110046J04Rik",19.2
"Calb2_tdTpositive_cell_60","X1110046J04Rik",14.05
"Calb2_tdTpositive_cell_61","X1110046J04Rik",4.52
"Calb2_tdTpositive_cell_62","X1110046J04Rik",10.43
"Calb2_tdTpositive_cell_63","X1110046J04Rik",16.13
"Calb2_tdTpositive_cell_64","X1110046J04Rik",8.17
"Chat_tdTpositive_cell_1","X1110046J04Rik",2.33
"Chat_tdTpositive_cell_2","X1110046J04Rik",28.48
"Chat_tdTpositive_cell_3","X1110046J04Rik",4.19
"Chat_tdTpositive_cell_4","X1110046J04Rik",17.06
"Chat_tdTpositive_cell_5","X1110046J04Rik",13.17
"Chat_tdTpositive_cell_6","X1110046J04Rik",24.21
"Chrna2_tdTpositive_cell_1","X1110046J04Rik",5.11
"Chrna2_tdTpositive_cell_2","X1110046J04Rik",29.87
"Chrna2_tdTpositive_cell_3","X1110046J04Rik",5.52
"Chrna2_tdTpositive_cell_4","X1110046J04Rik",11.99
"Chrna2_tdTpositive_cell_5","X1110046J04Rik",18.36
"Chrna2_tdTpositive_cell_6","X1110046J04Rik",13.82
"Chrna2_tdTpositive_cell_7","X1110046J04Rik",13.45
"Chrna2_tdTpositive_cell_8","X1110046J04Rik",9.67
"Chrna2_tdTpositive_cell_9","X1110046J04Rik",12.43
"Chrna2_tdTpositive_cell_10","X1110046J04Rik",4.59
"Chrna2_tdTpositive_cell_11","X1110046J04Rik",3.13
"Chrna2_tdTpositive_cell_12","X1110046J04Rik",11.84
"Chrna2_tdTpositive_cell_13","X1110046J04Rik",6.87
"Chrna2_tdTpositive_cell_14","X1110046J04Rik",1313.49
"Chrna2_tdTpositive_cell_15","X1110046J04Rik",265.3
"Chrna2_tdTpositive_cell_16","X1110046J04Rik",12.26
"Chrna2_tdTpositive_cell_17","X1110046J04Rik",14.2
"Chrna2_tdTpositive_cell_18","X1110046J04Rik",6.75
"Chrna2_tdTpositive_cell_19","X1110046J04Rik",13.24
"Chrna2_tdTpositive_cell_20","X1110046J04Rik",16.01
"Chrna2_tdTpositive_cell_21","X1110046J04Rik",15.6
"Chrna2_tdTpositive_cell_22","X1110046J04Rik",13.76
"Chrna2_tdTpositive_cell_23","X1110046J04Rik",12.7
"Chrna2_tdTpositive_cell_24","X1110046J04Rik",258.2
"Chrna2_tdTpositive_cell_25","X1110046J04Rik",5.13
"Chrna2_tdTpositive_cell_26","X1110046J04Rik",22.68
"Chrna2_tdTpositive_cell_27","X1110046J04Rik",8.38
"Chrna2_tdTpositive_cell_28","X1110046J04Rik",6.63
"Chrna2_tdTpositive_cell_29","X1110046J04Rik",5.91
"Chrna2_tdTpositive_cell_30","X1110046J04Rik",11.31
"Calb2_tdTpositive_cell_1","X1110049F12Rik",0
"Calb2_tdTpositive_cell_2","X1110049F12Rik",0
"Calb2_tdTpositive_cell_3","X1110049F12Rik",0
"Calb2_tdTpositive_cell_4","X1110049F12Rik",0
"Calb2_tdTpositive_cell_5","X1110049F12Rik",823
"Calb2_tdTpositive_cell_6","X1110049F12Rik",0
"Calb2_tdTpositive_cell_7","X1110049F12Rik",125
"Calb2_tdTpositive_cell_8","X1110049F12Rik",0
"Calb2_tdTpositive_cell_9","X1110049F12Rik",62
"Calb2_tdTpositive_cell_10","X1110049F12Rik",2
"Calb2_tdTpositive_cell_11","X1110049F12Rik",0
"Calb2_tdTpositive_cell_12","X1110049F12Rik",0
"Calb2_tdTpositive_cell_13","X1110049F12Rik",552.43
"Calb2_tdTpositive_cell_14","X1110049F12Rik",128.35
"Calb2_tdTpositive_cell_15","X1110049F12Rik",932
"Calb2_tdTpositive_cell_16","X1110049F12Rik",0
"Calb2_tdTpositive_cell_17","X1110049F12Rik",0
"Calb2_tdTpositive_cell_18","X1110049F12Rik",655
"Calb2_tdTpositive_cell_19","X1110049F12Rik",0
"Calb2_tdTpositive_cell_20","X1110049F12Rik",649
"Calb2_tdTpositive_cell_21","X1110049F12Rik",0
"Calb2_tdTpositive_cell_22","X1110049F12Rik",0
"Calb2_tdTpositive_cell_23","X1110049F12Rik",0
"Calb2_tdTpositive_cell_24","X1110049F12Rik",0
"Calb2_tdTpositive_cell_25","X1110049F12Rik",0
"Calb2_tdTpositive_cell_26","X1110049F12Rik",132
"Calb2_tdTpositive_cell_27","X1110049F12Rik",0
"Calb2_tdTpositive_cell_28","X1110049F12Rik",25
"Calb2_tdTpositive_cell_29","X1110049F12Rik",464.01
"Calb2_tdTpositive_cell_30","X1110049F12Rik",24
"Calb2_tdTpositive_cell_31","X1110049F12Rik",0
"Calb2_tdTpositive_cell_32","X1110049F12Rik",0
"Calb2_tdTpositive_cell_33","X1110049F12Rik",0
"Calb2_tdTpositive_cell_34","X1110049F12Rik",0
"Calb2_tdTpositive_cell_35","X1110049F12Rik",0
"Calb2_tdTpositive_cell_36","X1110049F12Rik",486
"Calb2_tdTpositive_cell_37","X1110049F12Rik",358
"Calb2_tdTpositive_cell_38","X1110049F12Rik",511.49
"Calb2_tdTpositive_cell_39","X1110049F12Rik",0
"Calb2_tdTpositive_cell_40","X1110049F12Rik",0
"Calb2_tdTpositive_cell_41","X1110049F12Rik",0
"Calb2_tdTpositive_cell_42","X1110049F12Rik",1
"Calb2_tdTpositive_cell_43","X1110049F12Rik",448.34
"Calb2_tdTpositive_cell_44","X1110049F12Rik",0
"Calb2_tdTpositive_cell_45","X1110049F12Rik",0
"Calb2_tdTpositive_cell_46","X1110049F12Rik",0
"Calb2_tdTpositive_cell_47","X1110049F12Rik",1
"Calb2_tdTpositive_cell_48","X1110049F12Rik",0
"Calb2_tdTpositive_cell_49","X1110049F12Rik",0
"Calb2_tdTpositive_cell_50","X1110049F12Rik",0
"Calb2_tdTpositive_cell_51","X1110049F12Rik",0
"Calb2_tdTpositive_cell_52","X1110049F12Rik",0
"Calb2_tdTpositive_cell_53","X1110049F12Rik",0
"Calb2_tdTpositive_cell_54","X1110049F12Rik",0
"Calb2_tdTpositive_cell_55","X1110049F12Rik",0
"Calb2_tdTpositive_cell_56","X1110049F12Rik",0
"Calb2_tdTpositive_cell_57","X1110049F12Rik",0
"Calb2_tdTpositive_cell_58","X1110049F12Rik",0
"Calb2_tdTpositive_cell_59","X1110049F12Rik",0
"Calb2_tdTpositive_cell_60","X1110049F12Rik",33
"Calb2_tdTpositive_cell_61","X1110049F12Rik",0
"Calb2_tdTpositive_cell_62","X1110049F12Rik",32
"Calb2_tdTpositive_cell_63","X1110049F12Rik",0
"Calb2_tdTpositive_cell_64","X1110049F12Rik",0
"Chat_tdTpositive_cell_1","X1110049F12Rik",0
"Chat_tdTpositive_cell_2","X1110049F12Rik",0
"Chat_tdTpositive_cell_3","X1110049F12Rik",0
"Chat_tdTpositive_cell_4","X1110049F12Rik",0
"Chat_tdTpositive_cell_5","X1110049F12Rik",225
"Chat_tdTpositive_cell_6","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_1","X1110049F12Rik",64
"Chrna2_tdTpositive_cell_2","X1110049F12Rik",123
"Chrna2_tdTpositive_cell_3","X1110049F12Rik",89
"Chrna2_tdTpositive_cell_4","X1110049F12Rik",254.09
"Chrna2_tdTpositive_cell_5","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_6","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_7","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_8","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_9","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_10","X1110049F12Rik",302
"Chrna2_tdTpositive_cell_11","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_12","X1110049F12Rik",147
"Chrna2_tdTpositive_cell_13","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_14","X1110049F12Rik",1
"Chrna2_tdTpositive_cell_15","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_16","X1110049F12Rik",150
"Chrna2_tdTpositive_cell_17","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_18","X1110049F12Rik",25
"Chrna2_tdTpositive_cell_19","X1110049F12Rik",106
"Chrna2_tdTpositive_cell_20","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_21","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_22","X1110049F12Rik",67.01
"Chrna2_tdTpositive_cell_23","X1110049F12Rik",148
"Chrna2_tdTpositive_cell_24","X1110049F12Rik",76.06
"Chrna2_tdTpositive_cell_25","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_26","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_27","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_28","X1110049F12Rik",0
"Chrna2_tdTpositive_cell_29","X1110049F12Rik",185
"Chrna2_tdTpositive_cell_30","X1110049F12Rik",1
"Calb2_tdTpositive_cell_1","X1110050K14Rik",0
"Calb2_tdTpositive_cell_2","X1110050K14Rik",0
"Calb2_tdTpositive_cell_3","X1110050K14Rik",0
"Calb2_tdTpositive_cell_4","X1110050K14Rik",0
"Calb2_tdTpositive_cell_5","X1110050K14Rik",0
"Calb2_tdTpositive_cell_6","X1110050K14Rik",0
"Calb2_tdTpositive_cell_7","X1110050K14Rik",0
"Calb2_tdTpositive_cell_8","X1110050K14Rik",0
"Calb2_tdTpositive_cell_9","X1110050K14Rik",0
"Calb2_tdTpositive_cell_10","X1110050K14Rik",0
"Calb2_tdTpositive_cell_11","X1110050K14Rik",0
"Calb2_tdTpositive_cell_12","X1110050K14Rik",0
"Calb2_tdTpositive_cell_13","X1110050K14Rik",0
"Calb2_tdTpositive_cell_14","X1110050K14Rik",0
"Calb2_tdTpositive_cell_15","X1110050K14Rik",0
"Calb2_tdTpositive_cell_16","X1110050K14Rik",0
"Calb2_tdTpositive_cell_17","X1110050K14Rik",0
"Calb2_tdTpositive_cell_18","X1110050K14Rik",0
"Calb2_tdTpositive_cell_19","X1110050K14Rik",0
"Calb2_tdTpositive_cell_20","X1110050K14Rik",0
"Calb2_tdTpositive_cell_21","X1110050K14Rik",0
"Calb2_tdTpositive_cell_22","X1110050K14Rik",0
"Calb2_tdTpositive_cell_23","X1110050K14Rik",0
"Calb2_tdTpositive_cell_24","X1110050K14Rik",0
"Calb2_tdTpositive_cell_25","X1110050K14Rik",0
"Calb2_tdTpositive_cell_26","X1110050K14Rik",0
"Calb2_tdTpositive_cell_27","X1110050K14Rik",0
"Calb2_tdTpositive_cell_28","X1110050K14Rik",0
"Calb2_tdTpositive_cell_29","X1110050K14Rik",0
"Calb2_tdTpositive_cell_30","X1110050K14Rik",428.23
"Calb2_tdTpositive_cell_31","X1110050K14Rik",0
"Calb2_tdTpositive_cell_32","X1110050K14Rik",0
"Calb2_tdTpositive_cell_33","X1110050K14Rik",1
"Calb2_tdTpositive_cell_34","X1110050K14Rik",0
"Calb2_tdTpositive_cell_35","X1110050K14Rik",0
"Calb2_tdTpositive_cell_36","X1110050K14Rik",0
"Calb2_tdTpositive_cell_37","X1110050K14Rik",0
"Calb2_tdTpositive_cell_38","X1110050K14Rik",0
"Calb2_tdTpositive_cell_39","X1110050K14Rik",0
"Calb2_tdTpositive_cell_40","X1110050K14Rik",0
"Calb2_tdTpositive_cell_41","X1110050K14Rik",0
"Calb2_tdTpositive_cell_42","X1110050K14Rik",0
"Calb2_tdTpositive_cell_43","X1110050K14Rik",0
"Calb2_tdTpositive_cell_44","X1110050K14Rik",0
"Calb2_tdTpositive_cell_45","X1110050K14Rik",0
"Calb2_tdTpositive_cell_46","X1110050K14Rik",0
"Calb2_tdTpositive_cell_47","X1110050K14Rik",0
"Calb2_tdTpositive_cell_48","X1110050K14Rik",0
"Calb2_tdTpositive_cell_49","X1110050K14Rik",0
"Calb2_tdTpositive_cell_50","X1110050K14Rik",0
"Calb2_tdTpositive_cell_51","X1110050K14Rik",0
"Calb2_tdTpositive_cell_52","X1110050K14Rik",0
"Calb2_tdTpositive_cell_53","X1110050K14Rik",0
"Calb2_tdTpositive_cell_54","X1110050K14Rik",0
"Calb2_tdTpositive_cell_55","X1110050K14Rik",0
"Calb2_tdTpositive_cell_56","X1110050K14Rik",0
"Calb2_tdTpositive_cell_57","X1110050K14Rik",0
"Calb2_tdTpositive_cell_58","X1110050K14Rik",0
"Calb2_tdTpositive_cell_59","X1110050K14Rik",0
"Calb2_tdTpositive_cell_60","X1110050K14Rik",0
"Calb2_tdTpositive_cell_61","X1110050K14Rik",76
"Calb2_tdTpositive_cell_62","X1110050K14Rik",0
"Calb2_tdTpositive_cell_63","X1110050K14Rik",0
"Calb2_tdTpositive_cell_64","X1110050K14Rik",0
"Chat_tdTpositive_cell_1","X1110050K14Rik",0
"Chat_tdTpositive_cell_2","X1110050K14Rik",0
"Chat_tdTpositive_cell_3","X1110050K14Rik",0
"Chat_tdTpositive_cell_4","X1110050K14Rik",0
"Chat_tdTpositive_cell_5","X1110050K14Rik",0
"Chat_tdTpositive_cell_6","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_1","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_2","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_3","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_4","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_5","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_6","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_7","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_8","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_9","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_10","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_11","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_12","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_13","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_14","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_15","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_16","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_17","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_18","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_19","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_20","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_21","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_22","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_23","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_24","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_25","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_26","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_27","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_28","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_29","X1110050K14Rik",0
"Chrna2_tdTpositive_cell_30","X1110050K14Rik",0
"Calb2_tdTpositive_cell_1","X1110051M20Rik",213
"Calb2_tdTpositive_cell_2","X1110051M20Rik",2630
"Calb2_tdTpositive_cell_3","X1110051M20Rik",1126
"Calb2_tdTpositive_cell_4","X1110051M20Rik",3322.7
"Calb2_tdTpositive_cell_5","X1110051M20Rik",4
"Calb2_tdTpositive_cell_6","X1110051M20Rik",1318
"Calb2_tdTpositive_cell_7","X1110051M20Rik",1861.01
"Calb2_tdTpositive_cell_8","X1110051M20Rik",2782.88
